dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,20.624625,4.399721,17.690471,5.614823,-6.403071,0.560373,0.108370
0.010000,20.679814,4.405667,17.745979,5.550848,-6.397501,0.556984,0.106273
0.010000,20.734380,4.411431,17.800849,5.486927,-6.392127,0.537445,0.104185
0.010000,20.788322,4.417014,17.855079,5.423046,-6.388139,0.398775,0.102107
0.010000,20.841641,4.422422,17.908671,5.359232,-6.381403,0.673651,0.100038
0.010000,20.894337,4.427656,17.961626,5.295472,-6.375951,0.545172,0.097979
0.010000,20.946409,4.432721,18.013944,5.231762,-6.371040,0.491112,0.095931
0.010000,20.997857,4.437619,18.065625,5.168081,-6.368052,0.298747,0.093894
0.010000,21.048681,4.442353,18.116669,5.104479,-6.360224,0.782795,0.091869
0.010000,21.098883,4.446927,18.167078,5.040912,-6.356681,0.354322,0.089856
0.010000,21.148460,4.451344,18.216852,4.977387,-6.352543,0.413822,0.087856
0.010000,21.197414,4.455607,18.265992,4.913932,-6.345532,0.701063,0.085870
0.010000,21.245744,4.459720,18.314497,4.850488,-6.344398,0.113419,0.083897
0.010000,21.293451,4.463684,18.362368,4.787128,-6.335909,0.848863,0.081938
0.010000,21.340534,4.467505,18.409606,4.723779,-6.334929,0.098030,0.079995
0.010000,21.386994,4.471184,18.456211,4.660499,-6.328054,0.687484,0.078066
0.010000,21.432830,4.474726,18.502183,4.597261,-6.323793,0.426126,0.076153
0.010000,21.478042,4.478132,18.547524,4.534038,-6.322222,0.157134,0.074256
0.010000,21.522631,4.481407,18.592232,4.470892,-6.314599,0.762235,0.072376
0.010000,21.566596,4.484554,18.636310,4.407785,-6.310799,0.380049,0.070513
0.010000,21.609938,4.487575,18.679757,4.344679,-6.310599,0.019959,0.068667
0.010000,21.652656,4.490474,18.722574,4.281647,-6.303116,0.748339,0.066839
0.010000,21.694751,4.493253,18.764760,4.218653,-6.299407,0.370892,0.065029
0.010000,21.736222,4.495917,18.806317,4.155695,-6.295812,0.359465,0.063238
0.010000,21.777071,4.498467,18.847245,4.092773,-6.292263,0.354929,0.061466
0.010000,21.817296,4.500907,18.887544,4.029885,-6.288754,0.350947,0.059713
0.010000,21.856897,4.503240,18.927214,3.967032,-6.285278,0.347530,0.057980
0.010000,21.895876,4.505469,18.966256,3.904214,-6.281831,0.344691,0.056267
0.010000,21.934231,4.507597,19.004670,3.841430,-6.278407,0.342441,0.054574
0.010000,21.971963,4.509627,19.042457,3.778680,-6.274999,0.340788,0.052902
0.010000,22.009072,4.511561,19.079617,3.715964,-6.271602,0.339742,0.051252
0.010000,22.045559,4.513403,19.116150,3.653282,-6.268208,0.339312,0.049623
0.010000,22.081422,4.515155,19.152056,3.590634,-6.264813,0.339506,0.048016
0.010000,22.116663,4.516821,19.187336,3.528020,-6.261410,0.340329,0.046431
0.010000,22.151282,4.518402,19.221991,3.465440,-6.257992,0.341790,0.044869
0.010000,22.185277,4.519902,19.256019,3.402878,-6.256202,0.178995,0.043329
0.010000,22.218650,4.521324,19.289423,3.340324,-6.255316,0.088618,0.041812
0.010000,22.251401,4.522670,19.322201,3.277839,-6.248494,0.682222,0.040319
0.010000,22.283530,4.523942,19.354355,3.215386,-6.245336,0.315804,0.038850
0.010000,22.315036,4.525144,19.385884,3.152893,-6.249355,-0.401936,0.037404
0.010000,22.345920,4.526278,19.416789,3.090504,-6.238870,1.048558,0.035983
0.010000,22.376182,4.527346,19.447070,3.028097,-6.240691,-0.182177,0.034586
0.010000,22.405822,4.528351,19.476727,2.965726,-6.237071,0.362028,0.033214
0.010000,22.434841,4.529296,19.505761,2.903386,-6.234039,0.303220,0.031868
0.010000,22.463237,4.530182,19.534172,2.841058,-6.232826,0.121267,0.030546
0.010000,22.491013,4.531013,19.561959,2.778755,-6.230270,0.255662,0.029250
0.010000,22.518166,4.531790,19.589124,2.716500,-6.225517,0.475306,0.027979
0.010000,22.544699,4.532516,19.615666,2.654204,-6.229578,-0.406123,0.026735
0.010000,22.570610,4.533193,19.641586,2.591999,-6.220463,0.911529,0.025516
0.010000,22.595900,4.533824,19.666884,2.529790,-6.220958,-0.049585,0.024324
0.010000,22.620568,4.534409,19.691560,2.467563,-6.222719,-0.176102,0.023159
0.010000,22.644616,4.534953,19.715614,2.405405,-6.215776,0.694315,0.022021
0.010000,22.668044,4.535456,19.739046,2.343260,-6.214440,0.133614,0.020909
0.010000,22.690850,4.535920,19.761858,2.281129,-6.213104,0.133635,0.019825
0.010000,22.713036,4.536348,19.784047,2.218985,-6.214453,-0.134963,0.018768
0.010000,22.734601,4.536742,19.805616,2.156878,-6.210631,0.382195,0.017739
0.010000,22.755546,4.537103,19.826564,2.094796,-6.208249,0.238265,0.016737
0.010000,22.775870,4.537434,19.846891,2.032728,-6.206848,0.140112,0.015763
0.010000,22.795575,4.537735,19.866598,1.970673,-6.205425,0.142280,0.014817
0.010000,22.814659,4.538009,19.885684,1.908634,-6.203976,0.144854,0.013900
0.010000,22.833124,4.538257,19.904151,1.846609,-6.202498,0.147825,0.013011
